CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Churn Status,Customer Status
103309,Customer3309,737,Spain,Female,64,4,186435.02,1,0,0,192666.04,0,Retained,Inactive
103310,Customer3310,463,France,Female,47,1,59283.03,2,1,0,112312.27,0,Retained,Inactive
103311,Customer3311,794,Spain,Male,36,2,198606.8,2,1,0,190237.93,1,Churned,Inactive
103312,Customer3312,445,France,Male,65,8,95378.79,4,1,1,26867.16,1,Churned,Active
103313,Customer3313,489,Germany,Female,54,9,238206.07,4,1,1,147266.57,0,Retained,Active
103314,Customer3314,645,Germany,Male,67,6,224663.21,3,0,0,135299.56,0,Retained,Inactive
103315,Customer3315,648,France,Female,68,3,127354.27,4,0,1,150382.02,0,Retained,Active
103316,Customer3316,707,Spain,Female,29,8,210283.9,4,0,1,66846.32,0,Retained,Active
103317,Customer3317,654,France,Male,50,2,18375.96,4,0,1,20147.81,0,Retained,Active
103318,Customer3318,703,France,Male,70,1,165255.18,2,0,0,138328.68,0,Retained,Inactive
103319,Customer3319,475,France,Male,46,2,180987.71,4,1,1,144124.94,0,Retained,Active
103320,Customer3320,608,Germany,Female,22,9,35248.73,4,0,0,199917.2,0,Retained,Inactive
103321,Customer3321,491,France,Female,63,0,39938.73,4,1,0,65192.69,0,Retained,Inactive
103322,Customer3322,379,Germany,Female,34,9,203473.41,4,1,0,154860.61,0,Retained,Inactive
103323,Customer3323,449,France,Female,45,8,224184.77,4,0,1,60619.58,0,Retained,Active
103324,Customer3324,830,Spain,Female,38,9,44882.81,2,0,1,129988.8,0,Retained,Active
103325,Customer3325,454,France,Female,35,0,95261.51,1,0,0,79318.37,0,Retained,Inactive
103326,Customer3326,372,France,Male,65,7,225988.6,1,1,1,167713.54,1,Churned,Active
103327,Customer3327,614,Spain,Female,66,3,20642.67,2,0,1,50799.15,0,Retained,Active
103328,Customer3328,697,Spain,Male,58,0,187180.83,4,1,1,199261.82,0,Retained,Active
103329,Customer3329,613,Spain,Male,71,8,193361.41,1,1,1,152085.88,0,Retained,Active
103330,Customer3330,438,France,Female,35,1,30381.82,2,1,0,149768.66,1,Churned,Inactive
103331,Customer3331,771,Germany,Female,25,2,90503.33,2,1,1,112878.09,0,Retained,Active
103332,Customer3332,768,Germany,Female,56,2,32797.35,2,1,1,124967.33,0,Retained,Active
103333,Customer3333,697,Spain,Male,38,10,93283.79,3,1,1,182380.93,0,Retained,Active
103334,Customer3334,564,Germany,Female,24,3,178573.87,4,1,0,124474.85,0,Retained,Inactive
103335,Customer3335,783,Germany,Male,52,9,171176.01,1,1,1,52201.04,1,Churned,Active
103336,Customer3336,532,France,Male,80,4,5937.49,1,0,0,56839.53,1,Churned,Inactive
103337,Customer3337,816,France,Male,37,9,137644.87,1,0,0,160642.35,1,Churned,Inactive
103338,Customer3338,485,Germany,Female,20,3,48440.79,4,0,0,60105.18,1,Churned,Inactive
103339,Customer3339,370,Spain,Female,51,9,55701.88,2,0,1,89357.09,0,Retained,Active
103340,Customer3340,624,Germany,Male,66,8,239902.83,1,0,1,177492.28,0,Retained,Active
103341,Customer3341,781,Germany,Male,35,9,94963.05,1,0,1,16668.18,1,Churned,Active
103342,Customer3342,412,Germany,Male,19,6,17609.72,2,1,1,56365.07,0,Retained,Active
103343,Customer3343,712,Germany,Male,60,7,56686.11,3,0,1,174085.1,1,Churned,Active
103344,Customer3344,680,Spain,Male,30,9,226222.9,2,1,1,146754.79,0,Retained,Active
103345,Customer3345,534,France,Male,59,2,21726.87,2,0,1,146844.78,0,Retained,Active
103346,Customer3346,769,Germany,Female,24,10,64716.79,2,0,1,26066.56,1,Churned,Active
103347,Customer3347,850,France,Male,54,7,247077.68,3,0,0,39606.25,1,Churned,Inactive
103348,Customer3348,636,France,Female,49,2,132208.26,1,0,1,70978.75,0,Retained,Active
103349,Customer3349,744,Germany,Male,74,2,70307.75,2,1,0,124248.52,0,Retained,Inactive
103350,Customer3350,457,France,Male,65,10,73137.43,2,1,1,136658.88,0,Retained,Active
103351,Customer3351,839,Spain,Female,27,10,156057.34,2,0,1,77308.58,0,Retained,Active
103352,Customer3352,793,Spain,Male,63,7,217043.42,2,0,0,93656.92,0,Retained,Inactive
103353,Customer3353,715,Germany,Male,73,7,159769.52,4,0,0,185697.22,0,Retained,Inactive
103354,Customer3354,838,Germany,Female,40,8,221989.52,2,1,1,86552.45,0,Retained,Active
103355,Customer3355,594,Germany,Male,19,3,154543.46,4,1,0,117745.32,0,Retained,Inactive
103356,Customer3356,808,Germany,Female,37,3,138347.73,4,1,0,140687.59,0,Retained,Inactive
103357,Customer3357,488,France,Male,26,10,199104.87,2,0,0,74555.85,0,Retained,Inactive
103358,Customer3358,490,Germany,Male,72,3,43540.59,1,0,1,53390.44,0,Retained,Active
103359,Customer3359,679,France,Female,55,4,89942.07,2,1,0,112281.91,0,Retained,Inactive
103360,Customer3360,568,France,Male,31,5,225486.9,4,1,1,60615.03,0,Retained,Active
103361,Customer3361,552,Germany,Female,78,5,93188.16,3,1,0,100694.91,0,Retained,Inactive
103362,Customer3362,563,France,Male,79,3,229522.54,3,1,0,165821.39,0,Retained,Inactive
103363,Customer3363,639,Spain,Female,21,4,32758.64,1,0,1,142427.07,0,Retained,Active
103364,Customer3364,579,Germany,Male,65,1,193426.15,4,0,1,189092.49,0,Retained,Active
103365,Customer3365,658,Spain,Male,41,9,136190.54,3,0,0,192894.98,1,Churned,Inactive
103366,Customer3366,743,France,Male,79,6,210826.72,2,0,0,129329.33,0,Retained,Inactive
103367,Customer3367,652,Spain,Male,76,7,215116.95,2,0,1,124220.1,0,Retained,Active
103368,Customer3368,501,Germany,Female,30,5,27971.17,1,0,1,112718.74,0,Retained,Active
103369,Customer3369,650,France,Female,47,1,56882.38,1,1,0,126775.78,0,Retained,Inactive
103370,Customer3370,528,Germany,Male,36,6,120961.8,1,0,0,132779.19,0,Retained,Inactive
103371,Customer3371,489,Spain,Male,53,6,36985.58,4,0,1,99863.6,0,Retained,Active
103372,Customer3372,827,Spain,Female,50,1,100753.98,2,1,1,188643.36,1,Churned,Active
103373,Customer3373,650,France,Female,45,6,189189.16,1,0,1,82435.08,0,Retained,Active
103374,Customer3374,631,Germany,Male,59,6,148827.81,2,1,0,69265.17,0,Retained,Inactive
103375,Customer3375,614,France,Female,80,10,146580.8,2,1,1,187087.87,0,Retained,Active
103376,Customer3376,574,Germany,Male,32,9,23955.84,2,0,0,146593.91,0,Retained,Inactive
103377,Customer3377,572,France,Female,46,5,35084.92,4,1,0,108317.1,1,Churned,Inactive
103378,Customer3378,377,France,Male,55,3,154258.88,1,0,0,49083.86,0,Retained,Inactive
103379,Customer3379,627,France,Male,30,8,42386.73,3,1,0,113467.55,0,Retained,Inactive
103380,Customer3380,715,Spain,Male,20,5,111435.82,3,1,0,78582.28,0,Retained,Inactive
103381,Customer3381,624,Spain,Male,40,1,132151.79,2,1,0,35897.36,0,Retained,Inactive
103382,Customer3382,574,Germany,Female,47,6,63333.56,3,1,0,123767.52,0,Retained,Inactive
103383,Customer3383,667,Germany,Female,79,2,109075.9,2,0,0,164446.69,0,Retained,Inactive
103384,Customer3384,499,Spain,Female,54,4,59676.64,3,0,1,99567.42,0,Retained,Active
103385,Customer3385,570,Spain,Male,60,3,144482.32,1,1,1,143198.42,0,Retained,Active
103386,Customer3386,656,Germany,Female,75,5,148441.92,1,0,1,76208.86,0,Retained,Active
103387,Customer3387,690,France,Male,43,5,214845.56,2,0,0,92082.09,0,Retained,Inactive
103388,Customer3388,687,France,Male,40,9,179755.93,3,1,0,103207.09,0,Retained,Inactive
103389,Customer3389,533,Germany,Male,66,8,190929.13,3,0,0,193533.28,1,Churned,Inactive
103390,Customer3390,421,France,Female,52,5,21295.48,2,1,1,109618.73,0,Retained,Active
103391,Customer3391,836,France,Male,28,10,229910.82,1,0,0,138488.67,0,Retained,Inactive
103392,Customer3392,554,Germany,Male,78,1,203065.21,3,1,1,115317.06,0,Retained,Active
103393,Customer3393,688,France,Male,42,3,16142.66,1,1,1,187654.89,0,Retained,Active
103394,Customer3394,828,France,Male,29,0,140479.07,2,1,0,169979.7,0,Retained,Inactive
103395,Customer3395,746,Germany,Male,27,4,34806.68,3,1,0,168197.35,1,Churned,Inactive
103396,Customer3396,589,Spain,Male,44,4,207198.33,4,0,1,110184.2,0,Retained,Active
103397,Customer3397,456,Spain,Male,76,5,52871.76,3,0,1,163955.99,0,Retained,Active
103398,Customer3398,685,Germany,Male,78,9,187663.69,1,1,1,112906.05,1,Churned,Active
103399,Customer3399,765,Spain,Female,63,4,30324.61,4,1,0,168892.99,0,Retained,Inactive
103400,Customer3400,499,France,Female,52,7,59548.2,4,1,1,60073.39,0,Retained,Active
103401,Customer3401,531,France,Male,37,1,216583.08,3,1,1,138804.52,0,Retained,Active
103402,Customer3402,447,Spain,Male,33,3,104795.59,2,0,0,186142.71,0,Retained,Inactive
103403,Customer3403,544,Spain,Female,41,5,223546.67,3,1,1,131703.62,0,Retained,Active
103404,Customer3404,576,Spain,Male,59,7,83088.99,3,1,0,90464.26,0,Retained,Inactive
103405,Customer3405,743,Germany,Female,26,9,51618.56,2,1,0,80110.3,0,Retained,Inactive
103406,Customer3406,507,Germany,Female,73,10,142148.71,2,1,1,124992.76,1,Churned,Active
103407,Customer3407,672,Spain,Female,77,0,243445.45,2,0,1,144613.47,0,Retained,Active
103408,Customer3408,483,Germany,Male,64,6,147965.76,2,0,1,186977.1,0,Retained,Active
103409,Customer3409,735,France,Male,49,0,148709.64,3,0,1,150155.0,0,Retained,Active
103410,Customer3410,403,Germany,Male,77,10,31934.62,1,0,0,196398.76,0,Retained,Inactive
103411,Customer3411,516,France,Male,19,3,147233.62,2,0,1,79895.52,0,Retained,Active
103412,Customer3412,547,Germany,Female,36,9,10921.74,2,1,0,97949.73,0,Retained,Inactive
103413,Customer3413,365,Germany,Male,66,1,166287.33,1,0,0,83230.21,0,Retained,Inactive
103414,Customer3414,449,Germany,Female,69,6,223874.42,2,1,1,60676.62,0,Retained,Active
103415,Customer3415,563,Spain,Male,64,3,163924.13,2,1,1,176735.98,0,Retained,Active
103416,Customer3416,422,Germany,Female,27,6,56611.26,2,0,0,141990.13,0,Retained,Inactive
103417,Customer3417,379,Germany,Female,33,0,91961.56,4,0,0,44177.14,1,Churned,Inactive
103418,Customer3418,466,Spain,Male,28,7,104298.65,2,0,1,168131.42,0,Retained,Active
103419,Customer3419,779,Spain,Female,44,3,161758.74,4,0,0,168111.48,0,Retained,Inactive
103420,Customer3420,603,Germany,Male,72,6,15625.71,2,0,1,141476.62,0,Retained,Active
103421,Customer3421,643,Germany,Female,67,9,95253.35,2,0,1,171297.88,0,Retained,Active
103422,Customer3422,836,Germany,Male,68,3,210615.28,3,0,1,145963.09,0,Retained,Active
103423,Customer3423,370,Germany,Female,21,4,130238.23,3,0,1,139563.89,0,Retained,Active
103424,Customer3424,391,France,Male,51,9,58598.09,4,1,0,47496.16,1,Churned,Inactive
103425,Customer3425,415,Spain,Female,72,3,189830.02,3,0,1,38111.22,0,Retained,Active
103426,Customer3426,577,Germany,Female,64,7,158004.1,2,0,1,190539.68,0,Retained,Active
103427,Customer3427,756,Germany,Male,80,7,69354.38,3,0,1,189938.88,0,Retained,Active
103428,Customer3428,461,Spain,Male,80,3,3123.28,4,1,1,16687.23,1,Churned,Active
103429,Customer3429,388,France,Male,20,6,136973.21,4,1,0,118201.77,1,Churned,Inactive
103430,Customer3430,701,Germany,Male,75,1,197560.54,2,0,0,74118.64,0,Retained,Inactive
103431,Customer3431,422,Germany,Female,31,6,149468.58,4,1,0,189160.36,0,Retained,Inactive
103432,Customer3432,788,Spain,Male,57,9,201443.47,4,1,1,55462.82,0,Retained,Active
103433,Customer3433,582,Germany,Male,26,2,127234.58,2,1,1,92852.75,0,Retained,Active
103434,Customer3434,647,Germany,Female,42,6,218893.63,2,1,1,137334.77,0,Retained,Active
103435,Customer3435,540,France,Female,57,3,141395.25,4,1,0,122647.76,0,Retained,Inactive
103436,Customer3436,534,Spain,Male,72,1,22431.67,4,0,0,77155.41,1,Churned,Inactive
103437,Customer3437,536,Germany,Male,77,2,109290.11,4,1,0,69473.25,0,Retained,Inactive
103438,Customer3438,745,Spain,Female,71,6,121074.87,4,1,0,120835.03,0,Retained,Inactive
103439,Customer3439,803,Germany,Female,44,7,168200.0,2,0,1,81797.92,0,Retained,Active
103440,Customer3440,556,Germany,Female,58,3,226995.34,3,0,0,126929.85,0,Retained,Inactive
103441,Customer3441,616,Spain,Male,24,5,15601.4,3,1,0,182704.15,0,Retained,Inactive
103442,Customer3442,476,France,Male,37,4,241671.02,3,1,0,191505.27,0,Retained,Inactive
103443,Customer3443,442,Germany,Male,78,3,210863.2,3,0,0,111235.68,0,Retained,Inactive
103444,Customer3444,486,France,Female,49,8,110012.01,1,0,1,42175.4,0,Retained,Active
103445,Customer3445,585,Spain,Male,27,4,6196.27,1,0,1,26319.65,0,Retained,Active
103446,Customer3446,371,France,Male,76,4,101352.63,3,0,0,115212.54,0,Retained,Inactive
103447,Customer3447,649,Germany,Female,43,6,101368.78,4,1,0,197544.69,1,Churned,Inactive
103448,Customer3448,734,Germany,Female,73,8,161783.12,2,0,0,19644.93,0,Retained,Inactive
103449,Customer3449,752,Spain,Male,44,10,163193.64,1,0,0,122588.97,0,Retained,Inactive
103450,Customer3450,477,France,Male,70,3,216736.32,1,0,1,194955.35,0,Retained,Active
103451,Customer3451,356,Spain,Female,31,9,116203.78,2,0,1,132935.86,0,Retained,Active
103452,Customer3452,503,Germany,Male,27,0,8804.94,4,0,1,134385.18,0,Retained,Active
103453,Customer3453,725,France,Male,64,2,235671.24,2,0,0,93806.73,0,Retained,Inactive
103454,Customer3454,457,Spain,Male,32,0,164314.32,2,1,1,130677.29,0,Retained,Active
103455,Customer3455,430,France,Male,23,10,25196.9,3,1,1,29804.24,0,Retained,Active
103456,Customer3456,755,Spain,Female,33,6,48505.03,1,0,1,159048.5,0,Retained,Active
103457,Customer3457,758,Germany,Male,21,0,76651.16,3,0,0,177005.67,0,Retained,Inactive
103458,Customer3458,367,Germany,Male,47,2,23250.16,1,0,1,188589.63,0,Retained,Active
103459,Customer3459,352,Spain,Female,31,2,14215.78,1,1,0,96848.66,0,Retained,Inactive
103460,Customer3460,414,Spain,Male,33,6,73560.33,1,1,0,56258.52,0,Retained,Inactive
103461,Customer3461,411,Spain,Male,52,3,144687.36,1,0,1,146288.69,0,Retained,Active
103462,Customer3462,426,France,Male,62,3,187295.96,4,1,1,30053.55,1,Churned,Active
103463,Customer3463,453,France,Male,24,0,204467.23,4,1,1,124123.87,0,Retained,Active
103464,Customer3464,797,Spain,Male,79,4,7477.86,3,0,1,177947.71,0,Retained,Active
103465,Customer3465,799,Germany,Female,69,7,13819.0,4,1,1,113034.14,1,Churned,Active
103466,Customer3466,818,Germany,Female,47,2,71753.45,3,0,0,153563.65,0,Retained,Inactive
103467,Customer3467,514,Spain,Male,58,4,83270.55,3,0,0,87696.07,0,Retained,Inactive
103468,Customer3468,695,Spain,Female,36,9,124839.27,3,1,1,45741.98,0,Retained,Active
103469,Customer3469,502,France,Male,67,1,181097.86,2,0,1,157533.84,0,Retained,Active
103470,Customer3470,529,Spain,Female,30,10,108417.36,2,0,1,176901.25,0,Retained,Active
103471,Customer3471,673,France,Male,26,4,66132.21,2,1,0,34411.73,1,Churned,Inactive
103472,Customer3472,665,Spain,Female,60,6,63812.45,2,1,1,57203.85,0,Retained,Active
103473,Customer3473,366,Spain,Male,80,9,214332.47,3,0,0,130250.86,1,Churned,Inactive
103474,Customer3474,640,France,Male,28,7,77646.72,1,1,0,132900.59,0,Retained,Inactive
103475,Customer3475,708,Spain,Male,27,5,222143.08,4,1,1,108264.88,0,Retained,Active
103476,Customer3476,465,Germany,Male,30,0,64108.53,4,0,0,83429.2,0,Retained,Inactive
103477,Customer3477,761,Spain,Female,61,7,192026.14,1,0,0,101513.2,0,Retained,Inactive
103478,Customer3478,725,Germany,Female,38,3,103709.34,4,1,1,96330.1,0,Retained,Active
103479,Customer3479,812,France,Male,20,4,224425.29,1,0,1,146428.47,0,Retained,Active
103480,Customer3480,833,France,Male,44,2,130792.86,4,1,1,48603.83,1,Churned,Active
103481,Customer3481,457,Spain,Male,26,9,135182.5,4,1,1,98392.49,1,Churned,Active
103482,Customer3482,761,France,Female,20,4,173223.43,4,0,0,27918.97,0,Retained,Inactive
103483,Customer3483,374,France,Female,46,6,136887.89,3,0,1,62000.99,1,Churned,Active
103484,Customer3484,463,Germany,Male,64,4,219482.5,1,0,0,79788.16,0,Retained,Inactive
103485,Customer3485,762,Germany,Female,48,3,149628.1,4,1,1,65545.16,1,Churned,Active
103486,Customer3486,670,Germany,Male,77,4,44445.18,3,0,0,157399.15,0,Retained,Inactive
103487,Customer3487,511,Germany,Female,75,9,106055.21,4,1,0,30637.23,1,Churned,Inactive
103488,Customer3488,776,Spain,Female,50,2,42938.12,3,0,0,86463.86,0,Retained,Inactive
103489,Customer3489,550,Germany,Male,54,2,150824.4,2,1,0,75273.95,0,Retained,Inactive
103490,Customer3490,480,Spain,Male,64,5,53967.48,2,1,1,155891.89,1,Churned,Active
103491,Customer3491,702,France,Male,18,8,192074.67,4,0,0,179201.59,0,Retained,Inactive
103492,Customer3492,601,Spain,Female,59,6,88382.46,2,0,1,22122.09,0,Retained,Active
103493,Customer3493,734,Spain,Male,21,9,205472.29,2,0,1,194404.86,0,Retained,Active
103494,Customer3494,559,Spain,Male,25,0,230907.23,3,1,0,135195.2,0,Retained,Inactive
103495,Customer3495,843,France,Female,48,4,139354.1,2,0,0,194826.64,0,Retained,Inactive
103496,Customer3496,580,France,Male,80,7,41571.49,4,0,0,147268.18,1,Churned,Inactive
103497,Customer3497,790,Germany,Male,62,6,23910.59,4,0,1,154127.17,1,Churned,Active
103498,Customer3498,465,France,Male,42,4,235654.75,4,1,1,170432.42,0,Retained,Active
103499,Customer3499,550,France,Female,39,5,216071.89,3,0,0,44428.13,0,Retained,Inactive
103500,Customer3500,438,France,Male,18,7,95266.99,3,0,0,139433.3,0,Retained,Inactive
103501,Customer3501,835,Germany,Male,31,7,189019.37,2,1,0,40051.71,1,Churned,Inactive
103502,Customer3502,806,Germany,Male,23,5,209732.39,1,0,1,171910.0,0,Retained,Active
103503,Customer3503,731,France,Male,79,2,199209.27,3,0,0,185885.19,0,Retained,Inactive
103504,Customer3504,522,Germany,Male,37,1,176442.03,3,1,1,123047.52,0,Retained,Active
103505,Customer3505,692,France,Male,63,0,47880.49,3,1,1,111828.57,1,Churned,Active
103506,Customer3506,615,France,Male,61,5,18337.92,1,1,0,145780.98,0,Retained,Inactive
103507,Customer3507,351,France,Female,47,6,171604.46,4,0,1,155141.13,0,Retained,Active
103508,Customer3508,789,Germany,Male,75,3,128400.13,4,0,1,83251.35,0,Retained,Active
103509,Customer3509,498,Spain,Male,26,1,28629.19,1,0,0,106845.21,0,Retained,Inactive
103510,Customer3510,464,Germany,Female,25,5,52548.85,3,1,0,134146.51,0,Retained,Inactive
103511,Customer3511,678,Germany,Male,59,3,147883.67,3,0,0,58269.58,0,Retained,Inactive
103512,Customer3512,596,Germany,Male,34,4,205248.5,2,1,0,80475.68,0,Retained,Inactive
103513,Customer3513,386,Spain,Male,20,5,198073.38,1,0,1,199079.4,0,Retained,Active
103514,Customer3514,447,France,Female,55,8,90031.5,4,0,1,131053.98,0,Retained,Active
103515,Customer3515,534,Germany,Male,31,8,197264.68,2,1,1,167995.35,0,Retained,Active
103516,Customer3516,743,Spain,Male,45,7,236612.74,4,1,1,124244.79,0,Retained,Active
103517,Customer3517,827,Germany,Female,70,5,230132.92,2,1,0,120563.06,0,Retained,Inactive
103518,Customer3518,850,Spain,Female,48,8,96995.21,1,1,0,112353.75,0,Retained,Inactive
103519,Customer3519,428,France,Male,53,9,137055.65,3,1,1,125983.66,0,Retained,Active
103520,Customer3520,807,France,Female,43,2,242467.01,3,1,0,196237.97,0,Retained,Inactive
103521,Customer3521,747,Germany,Female,65,5,10697.61,3,1,0,164452.46,0,Retained,Inactive
103522,Customer3522,389,France,Male,65,5,171236.36,4,0,1,15959.57,0,Retained,Active
103523,Customer3523,373,Spain,Male,54,6,137655.94,1,1,1,97924.46,1,Churned,Active
103524,Customer3524,527,Spain,Male,40,10,230282.13,3,0,0,90390.87,0,Retained,Inactive
103525,Customer3525,513,Germany,Male,47,4,97099.43,2,1,1,61259.77,0,Retained,Active
103526,Customer3526,664,Germany,Female,30,9,156897.92,2,0,0,117891.96,1,Churned,Inactive
103527,Customer3527,711,Spain,Female,66,4,9277.09,4,1,1,138747.36,0,Retained,Active
103528,Customer3528,674,France,Female,28,0,149391.63,4,0,0,56885.88,1,Churned,Inactive
103529,Customer3529,531,Spain,Male,57,3,70046.57,1,1,0,15478.64,0,Retained,Inactive
103530,Customer3530,542,France,Female,18,0,222969.11,2,1,0,125618.36,0,Retained,Inactive
103531,Customer3531,403,France,Male,68,7,39152.53,1,0,0,108247.71,0,Retained,Inactive
103532,Customer3532,362,Germany,Male,54,1,224130.61,4,1,1,171146.31,1,Churned,Active
103533,Customer3533,642,Spain,Male,73,4,96919.55,4,0,1,198545.63,1,Churned,Active
103534,Customer3534,584,Germany,Female,74,8,49157.84,4,1,0,91575.61,0,Retained,Inactive
103535,Customer3535,665,France,Female,21,3,232050.85,2,1,0,149485.9,1,Churned,Inactive
103536,Customer3536,802,France,Female,21,2,126818.86,4,1,0,69584.81,0,Retained,Inactive
103537,Customer3537,513,Spain,Male,77,7,119189.01,1,1,0,43040.72,0,Retained,Inactive
103538,Customer3538,775,France,Male,67,6,98564.72,3,0,0,177119.0,0,Retained,Inactive
103539,Customer3539,736,France,Female,43,9,77040.05,4,0,0,87490.34,0,Retained,Inactive
103540,Customer3540,716,France,Female,78,7,223892.04,2,1,1,65363.35,0,Retained,Active
